,sentence,sentiment
2834,you will hear the latest insights and updates on s strategy as well as the latest news from all the business units,neutral
2835,in the third quarter of fiscal swung to a net loss of versus a net profit of for the corresponding period of fiscal,negative
2836,fell percent to euros the biggest fall since june,negative
2837,net sales for the financial year are expected to amount to about and the operating result is expected to be a loss as announced before,negative
2838,operating loss totaled mn compared to a profit of mn in the corresponding period in,negative
2839,production levels have been agreed with producers a long time ago so a fall in consumption will lead to losses,negative
2840,return on investment roi was compared to in the first half of,negative
2841,communications security corp stock exchange release october at pm the company updates its full year outlook and estimates its results to remain at loss for the full year,negative
2842,the sale will result in a capital loss of for which obtained shares in march,negative
2843,the fair value of investment properties was million,neutral
2844,a total of mn passenger ship journeys took place in the northern baltic sea in slightly down from mn in,negative
2845,finnish media group has issued a profit warning,negative
2846,finnish shipping company pretax loss totalled mn in the third quarter of compared to a profit of mn in the third quarter of,negative
2847,in finland the city of has said it will not pay compensation to food industry companies and atria for the lye leak into tap water that occurred in march,negative
2848,ab ss fell percent to kronor the lowest close since dec,negative
2849,according shipping company viking line the eu decision will have a significant financial impact,neutral
2850,according to matti of the parent company the company s performance in the first quarter of has remained clearly below the level of the corresponding period in,negative
2851,at some point in all separate company names such as among others will disappear,neutral
2852,s net sales in the first quarter is estimated to be m as compared to m in the first quarter,negative
2853,diluted earnings per share stood at versus,negative
2854,earnings per share amounted to a loss of,negative
2855,earnings per share amounted to a loss of to,negative
2856,expense ratio was compared to in the corresponding period in,negative
2857,finnish automation solutions developer corporation helsinki issued on thursday september a profit warning for the third quarter of,negative
2858,finnish communication electronics components supplier tuesday said sales in the first half of will be lower than during the same period a year ago,negative
2859,finnish forest industry group issued on thursday march a profit warning for the first quarter,negative
2860,finnish technology company corporation helsinki issued on tuesday september a profit warning for the financial year,negative
2861,in q of the company s operating loss totalled mn compared to a profit of mn in q of,negative
2862,last year million passengers flew the airline down percent from,negative
2863,loss after financial items totalled mn compared to a profit of mn in the corresponding period in,negative
2864,loss for the period totalled mn compared to a profit of mn in,negative
2865,net loss in the same period in was euro million,neutral
2866,siemens networks has struggled to make a profit in the past two years,negative
2867,operating loss amounted to mn in the first half of compared to a profit of mn in the first half of,negative
2868,operating loss of the pulp paper machinery unit was over mn in september august compared to a profit of mn a year earlier,negative
2869,operating loss totaled mn compared to a profit of mn in the corresponding period in,negative
2870,operating loss totaled mn compared to a profit of mn,negative
2871,operating loss totalled mn compared to a profit of mn in the first half of,negative
2872,operating loss totalled mn compared to a profit of mn in the third quarter of,negative
2873,operating loss totalled mn compared to a profit of mn in the second quarter of,negative
2874,operating loss totalled mn compared to a loss of mn in the corresponding period in,negative
2875,operating profit before nonrecurring items was mn in the first nine months of compared to in the corresponding period in,negative
2876,pretax loss totaled mn compared to a loss of mn in the corresponding period,negative
2877,pretax loss totalled mn compared to a profit of mn in,negative
2878,pretax loss totalled mn compared to a loss of mn in the corresponding period in,negative
2879,pretax profit totaled mn compared to mn in the first quarter of,negative
2880,publishing sweden s operating loss was mn in q of compared to a profit of mn a year ago,negative
2881,rivals say has fewer patents on g phones than on earlier versions and should lower its rates,negative
2882,the company reported today an operating loss of m on net sales of m for the first quarter,negative
2883,the company s annual loss amounted to mn compared to a profit of mn in,negative
2884,the fair value change of investment properties was mn compared to mn in the third quarter of,negative
2885,the stock was hit by the profit warning of finnish rival,negative
2886,finnish bank of land has issued a profit warning,negative
2887,finnish forest machinery manufacturer has issued a profit warning,negative
2888,cerberus capital management printing paper maker corp has posted mixed results casting a cloud over its planned initial public offering,negative
2889,finnish electronics manufacturing services ems company se posted a net loss of euro for the first half of compared to a net profit of euro for the same period of,negative
2890,finnish laboratory liquid handling and diagnostic test systems developer helsinki issued on tuesday june a profit warning for the financial year,negative
2891,finnish retail software developer solution reported a net loss of euro for versus a net profit of euro for,negative
2892,finnish textiles and clothing group posted a net profit of euro for compared to euro for,negative
2893,in s net loss was million compared to million in the previous year,negative
2894,in diluted loss per share stood at versus in the first half of,negative
2895,in october reported a net loss of euro million million compared with a net profit of euro million in,negative
2896,operating loss amounted to mn compared to a profit of mn in the second quarter of,negative
2897,operating loss before nonrecurring items was mn compared to a profit of mn in,negative
2898,operating profit margin was compared to a year earlier,negative
2899,operating profit was mn in compared to mn in,negative
2900,operating result showed a loss of mn while a year before it showed a profit of mn,negative
2901,the finnish maker of mobile phone chargers monday posted a million loss in the second quarter compared with a million profit in the same period the previous year,negative
2902,has also issued a profit warning,negative
2903,issued a profit warning on april,negative
2904,the operating loss amounted to mn compared to a profit of mn a year earlier,negative
2905,the cash and cash equivalents totaled m compared to m in the previous year,negative
2906,the poorest index figure was given to finnish power company,negative
2907,the real estate company posted a net loss of million per share compared with a net profit of million per share for the corresponding quarter of,negative
2908,the tightened competition situation in the production automation market has affected net sales during said,negative
2909,was down pct to extending recent lows after last week s report dealers said,negative
2910,operating profit excluding restructuring costs grew to million from million while operating profit including restructuring costs showed even larger growth to million from million,positive
2911,having a china based operation will not only enable us to fully leverage our resources and expertise in wireless solutions but also strengthen our capability to offer products for our customers in china,positive
2912,cost cutting measures which have produced around of savings over the past nine months have dampened the airline s loss said,positive
2913,the groups s turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year,positive
2914,the talks are aimed at restructuring operations and cutting costs,positive
2915,consolidated operating profit excluding items was mn up from mn a year earlier,positive
2916,excluding nonrecurring items was estimated to increase from,positive
2917,in february new wording of identity documents act that makes mobile id a electronic document as of february st entered into force,neutral
2918,lean system supports change management and component purchasing extremely well,positive
2919,operating profit excluding nonrecurring items increased by to mn from mn in the corresponding period in,positive
2920,the planned ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill,neutral
2921,cash flow from business operations totalled mn compared to a negative mn in the first half of,positive
2922,cash flow from operations totalled mn compared to a negative mn in the corresponding period in,positive
2923,cash flow from operations totalled mn compared to a negative mn in the second quarter of,positive
2924,excluding nonrecurring items totalled mn up from mn,positive
2925,finnish energy company said on november it was granted an environmental permit to build a combined heat and power plant in harbor in eastern stockholm,positive
2926,was up pct to after kicking off the morning in negative territory,positive
2927,return on investment was compared to a negative in,positive
2928,thus the method will cut working costs and will fasten the planning and building processes,positive
2929,results are expected late in,neutral
2930,the copying republication or redistribution of news content including by framing or similar means is expressly prohibited without the prior written consent of news,neutral
2931,the company reported a profit of euro the sale of its partners subgroup and a loss of euro caused by the sale of its program production subsidiary oy fine ab,neutral
2932,so far norwegian has reduced the staff levels by people and plans to reduce production by tons in while is to cut staff by people and production by tons,negative
2933,the extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits their ore grades,neutral
2934,march finnish electronics contract manufacturer hel said today its plan to merge wholly owned ems group with oy has hit a snag as shareholders of the domestic rival rejected the deal,negative
2935,as part of its new strategy finnish is planning to incorporate its diagnostics business into a separate limited company,neutral
2936,after the split the number of k shares will be and the number of a shares,neutral
2937,all reproduction for further distribution is prohibited,neutral
2938,as a consequence the works council had withdrawn its petition to suspend the,neutral
2939,established in the group is a private finnish construction concern with operations in finland the baltic countries and russia,neutral
2940,initial estimated total value of the contract was euros excluding vat,neutral
2941,it would be premature to talk about dates volume and the investment procedure he said,neutral
2942,mr however refused to comment the option that would consider buying into bank,neutral
2943,and announced that resident evil degeneration will be released on later this year,neutral
2944,was elected as vice chairman of the board,neutral
2945,laine has been appointed as the chairman and as the vice chairman of the board,neutral
2946,risk exposure by nonlife insurance moving month expenses by function in nonlife insurance excluding expenses for investment management and expenses for other services rendered nonlife insurance investment portfolio by allocation,neutral
2947,secure your files online like filling out a tax return making a backup is boring,neutral
2948,the effect may remain however,neutral
2949,the application joins the app as part of monster s range of mobile applications for job hunting,neutral
2950,the issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities,neutral
2951,the number of bodily injury cases quadrupled in,negative
2952,the purchase price will be paid in cash upon the closure of the transaction scheduled for april,neutral
2953,the size of the extension of which already has been let will have a gross area of about sq m sq ft,neutral
2954,the terms and conditions of the stock option scheme are available on the company s internet pages,neutral
2955,s service is also used to send process and receive materials related to absentee voting,neutral
2956,trading code number of shares gratuitous after the transfer holds a total of own shares,neutral
2957,my wife is looking forward to getting a paycheck again he quipped recently as a current swirled around his anchored and heavily sponsored jet sled,neutral
2958,should check who s following them and be cautious when clicking on and,neutral
2959,we have the most expensive water brand in finland at the moment,neutral
2960,september finnish electrical components maker hel announced today the launch of its latest twist charger platform,neutral
2961,a total of stock options were issued in the stock option scheme,neutral
2962,finnish energy company has set itself new stricter target limits for carbon dioxide emissions from its heat and electricity production,neutral
2963,finnish food workers union sel plans to hasten its collective bargaining with a strike that would begin on april in finland,negative
2964,finnish that in the building of log houses is planning to use pine from russian,neutral
2965,finnish is again trying to acquire italian a manufacturer of gantry cranes and reach stackers,neutral
2966,finnish publishing and printing group will introduced a staff smoking ban as of the beginning of at the company s three newspapers,neutral
2967,finnish group s mail order unit hobby hall has launched a trial marketing campaign in russia,neutral
2968,according to the prosecutor the share transactions were carried out after had proceeded in the negotiations concerning the acquisition of swedish meats,neutral
2969,according to consumers are advised to cut away the rabbits bow tie that contains the and dispose of it,neutral
2970,sports is a lebanon new hampshire usa based distributor of eg ski shoes and skis ski poles start ski waxes and now also skis,neutral
2971,among the biggest christmas sellers were a satin bow shift dress styled on outfits worn by victoria and a paris prom dress,neutral
2972,among the scandinavian companies present in st petersburg is also named the swedish concern which implements projects in the field of asphalt production road and housing construction project swedish krona,neutral
2973,an international conference call and audio concerning the financial result will begin at,neutral
2974,chief executive officer lakshmi has already cut output at some furnaces,negative
2975,as a part of the plan the board of directors decided to transfer a maximum of shares held by the company in a share issue against payment directed to management oy a holding company acquired by the management,neutral
2976,as a result people will be made redundant and a total of persons are laid off temporarily,negative
2977,as a result it has started negotiations with the banks on provisional amendments concerning the covenants and other credit terms,neutral
2978,atria said its offer would give the swedish company continued ownership and control of its slaughtering and cutting operations,neutral
2979,aug curbed delivered by and now the latest from racked covering shopping and retail from the sidewalks up,neutral
2980,bertrand has been the vice chairman of the board of directors of solution since april,neutral
2981,bovine slaughtering and cutting at the facility will be transferred to the slaughterhouse,neutral
2982,chief executive officer s changes on tuesday mark the third time in nine months the company has reshuffled executives and operations as loses ground to apple s and rim s blackberry,negative
2983,international machinery rental company helsinki said on friday may that its president and kari has informed the board of his intention to retire in year,neutral
2984,s rigid plastic consumer goods operations which are mainly in europe will be separated into a new reporting segment as of january,neutral
2985,it is a disappointment to see the plan folded,negative
2986,has previously published a stock exchange release concerning the deal on february,neutral
2987,last year cut production closed mills in finland and slashed jobs,negative
2988,less than ten people will face pension agreements,neutral
2989,dec finnish cutlery and hand tools maker abp hel said today that it will make redundant a total of office and management staff members of its subsidiary group,negative
2990,dec finnish investment group hel said today that it will furlough employee in its unit cables for less than days starting in january,neutral
2991,managing director timo of infra nevertheless points out the continued need for infrastructure construction in the baltic markets,neutral
2992,mr kari will carry on as chairman of the board and mr matti as,neutral
2993,oil s refineries have a combined crude oil refining capacity of approximately barrels a day,neutral
2994,new chairman of the board of directors mr will give a presentation and answer questions,neutral
2995,on march refused to comment the news in any way,neutral
2996,s board also decided at its organisational meeting held upon completion of the to implement the decision concerning board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the report,neutral
2997,fishing frenzy,neutral
2998,residents access to the block is planned to be from street,neutral
2999,russian media ventures minority shareholder peter denied the plans to sell ova press the daily said,neutral
3000,announced the stock option scheme on december,neutral
3001,shock phase consumers have once again started to plan and implement building projects,neutral
3002,licenses for the games cost as little as while purchasing a game outright can cost as much as or,neutral
3003,the adjustments concern staff in both the specialty papers and the fiber composites segments,neutral
3004,the appointments will be in force until the new has been appointed,neutral
3005,the authorisation is in force until the end of the next annual general meeting and repeals the authorisation to acquire own shares given by the general meeting held on april,neutral
3006,the authorization is in force for a period of months from the resolution by the general meeting,neutral
3007,the business had gross written premiums of m m in a net combined ratio of and staff in total with offices in the germany and benelux,neutral
3008,the chilled meat products category led the meat fish and poultry market in finland accounting for a share of,neutral
3009,the company can be split into two parts over the coming months with owning and operating production and supply and owning and operating the grid,neutral
3010,the company has a continuous need for alloys such as nickel ferrochrome molybdenum and manganese in its production said,neutral
3011,the company is reportedly searching for a replacement for,neutral
3012,the contract also includes cutting and edging wagon parts at s steel service centres in and both in southwestern finland from where they will be delivered to vr for welding and assembly,neutral
3013,the copying republication or redistribution of news content by framing or similar means is expressly prohibited without the prior written consent of news,neutral
3014,the cosmetics collection includes an eye shadow face powder lip gloss mascara and accessories,neutral
3015,the e will be available for rs per handset across india india managing director d told reporters,neutral
3016,the exercise originated in finland in the early s as a training method for skiers,neutral
3017,the first phase of the logistics complex envisages the completion of some sq m of logistics premises and the gatehouse building in november,neutral
3018,the gross area of eight houses will be m,neutral
3019,the gross area of the project will be about sq m sq ft,neutral
3020,the interim report for the first quarter is published on may,neutral
3021,the measures result from weak demand in the shipbuilding industry,negative
3022,the mill s raw material need will increase by m of wood,neutral
3023,the negotiations concern personnel of corporation and oy as whole in finland and in sweden the company said,neutral
3024,the negotiations will concern the plant s department producing winded roving that employs people,neutral
3025,the new apartment block is going up very close to the city center explained chairman of the board of as,neutral
3026,the plant will be fired with a combination of spruce bark chipped logging residues or milled peat,neutral
3027,the production is to be liquidated before june and employees loose their jobs,negative
3028,the project will be a x mw power plant located some km south of hanoi the company said,neutral
3029,the prosecutor is also demanding pay a fine of at most,negative
3030,the pulp production in finnish will also be liquidated and about employees loose their jobs,negative
3031,the redesigned crushing circuit has been in operation since the start of september and its overall production rate on a weekly basis is in excess of an average of tonnes a day,neutral
3032,the scheme for and is practically identical except that it involves the merger of their stakes in and,neutral
3033,the share subscription period for c options will commence on september and expire on march,neutral
3034,the share subscription period will expire on september,neutral
3035,the subscription period of sports warrant scheme will end on december,neutral
3036,the terms and conditions of stock option scheme are available on the group s,neutral
3037,the transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations,neutral
3038,the utility will also provide services related to electricity management such as hedging trades and risk management and reporting,neutral
3039,when cruising the revs fall as less engine output is required,neutral
3040,i m trying to deal with slavery from a different perspective to balance the story says formerly a writer at the detroit free press and the detroit news,neutral
3041,soon after the collisions started,neutral
3042,the biggest challenge was to make the piece look raw said,neutral
3043,we have a license agreement with corp which in part expires on april,neutral
3044,a agreement expired earlier this month,neutral
3045,a few months ago vice chairman phillip frost and marathon venture capital fund mara sold shares,neutral
3046,after the split the company would have series a shares and series k shares,neutral
3047,and reportedly will shell out million,neutral
3048,at pm eastern time a block of contracts changed hands at a bid price of,neutral
3049,brewery based in the region reported a decrease in output to million decaliters in a representative in the administration of the company told,negative
3050,boats oy in boat building and designs manufactures and sells rigid inflatable boats rib primarily for the baltic sea market,neutral
3051,s manager jarmo said hiring of equipment and machinery in lithuania differs from the other baltic countries in that in lithuania still many public structures such as roads bridges airports and shops are being built,neutral
3052,currently the quarterly applied surcharges differ significantly from the actual market prices,neutral
3053,fine ab will be transferred to in the form of a subsidiary,neutral
3054,also has a blocking stake in northwestern,neutral
3055,helsinki the mobile phone charger manufacturer said it has appointed as its new following the resignation of mats,neutral
3056,produces many turkey products such as cold cuts,neutral
3057,however the brokers ratings on the stock differ,neutral
3058,in a media advisory the said that after subsequent testing the train detection system intermittently failed,negative
3059,in finland snow storms brought trees down on power lines cutting off electricity for some households,negative
3060,in the spring a total of stock options b were annulled,neutral
3061,the world s maker of cell phones unveiled the new phone tuesday in a bid to resurrect its ailing handset business,neutral
3062,said they tried to gather macroeconomic perspective to see how malaysia was doing,neutral
3063,has been employed by the abb group in various positions concerning the development of operations,neutral
3064,paper companies were in negative territories with r shedding pct to down pct at and b pct lower at,negative
3065,aims to find work from the group s other locations for those who have been made redundant,neutral
3066,the beers differ slightly from mainstream beers,neutral
3067,the company operates a us division in lisle ill,neutral
3068,the contract also includes cutting and edging wagon parts at s steel service centres in and from where they will be delivered to vr for welding and assembly,neutral
3069,the deal covers auto oy ab s sales and services concerning volkswagen and in helsinki and,neutral
3070,the difference can be explained by the fact that two shipping companies have stopped operating in the gulf of finland,neutral
3071,the employer together with health personnel supports quitting and pays part of the cost of nicotine treatments,neutral
3072,the equipment is designated to africa logistics terminal societe du terminal de in ivory coast and the delivery is scheduled to start in march,neutral
3073,the evidentiary hearing in the investigation is scheduled for april may,neutral
3074,the floor area of the project will be sq m and the building s gross area will total sq m a total of the facilities have been let,neutral
3075,the floor area of the project will be sq m sq ft and the building s gross area will total sq m a total of the facilities have been let,neutral
3076,the measures result from the statutory joint negotiations with employees which started in february and concerned all operations in the country,neutral
3077,the said investigators are set to conduct sight distance tests on july using trains similar to those involved in the accident,neutral
3078,the product range includes marinated olives cold cuts and pates for example,neutral
3079,the statutory negotiations at headquarters are part of this decrease,neutral
3080,the terms and conditions of the year stock option scheme were published in a stock exchange release on march,neutral
3081,these restrictions do not apply to statutory dividends,neutral
3082,this action follows personnel negotiations concerning se finnish branch finland oy and design center oy,neutral
3083,unbelievably the company that makes them corporation was formed in when a dutch merchant named peter was given a charter to establish a blast furnace and forging operation in the small finnish village of,neutral
3084,why put up costly cell phone towers in thinly populated areas when a few balloons would do,neutral
3085,yakima created the position for him after emerging from economic downturns of its own,neutral
3086,this one was at one time targeted for june but if we had to guess it s been pushed back maybe we re crazy but we feel like it has nt leaked enough to meet that date at this point,neutral
3087,those uncertainties cloud the outlook,negative
3088,october finnish environmental management company hel or lt said monday it expects its operating profit excluding nonrecurring items for the whole to be slightly lower than in,negative
3089,according to finnish petrol station chain st s managing director kim the company was forced to make purchases with rising prices in the first half of and now consumer prices are going down almost daily due to competition,negative
3090,said that the cancellation of flights would cause daily losses of million us million,negative
3091,food sales totalled mn in october representing a decrease of from october,negative
3092,adp news may bank of america downgraded today its ratings on paper maker hel and on finnish sector player hel to,negative
3093,operating profit excluding nonrecurring items totaled mn compared to mn in the corresponding period in,negative
3094,reported a loss per share of for the first half of against of in the corresponding period of,negative
3095,the air traffic of finland has been in stoppage since then,negative
3096,the hack had been extra nefarious because the tweets activated without being clicked on it was enough for web surfers to move their mouse cursors over them,negative
3097,the move was triggered by weak demand for forestry equipment and the uncertain market situation,negative
3098,the situation of coated magazine printing paper will continue to be weak,negative
3099,a high court in finland has fined seven local asphalt companies more than lion million for operating a cartel,negative
3100,the estonian electronic components factory is running out of material because of the closure of air traffic,negative
3101,all the ferries had run into trouble just outside the stockholm archipelago made up of more than islands,negative
3102,and us energy executives say high steel prices are threatening energy exploration,negative
3103,as capacity was cut with the passenger load factor was down percentage points,negative
3104,copper lead and nickel also dropped plummeted to pence after saying this year,negative
3105,during the strike estimates to incur a net loss of between and m per day,negative
3106,earnings per share dropped to from,negative
3107,deputy chairman of the board juri told on wednesday that this was the first time he heard about the strike as the swedish side had not informed the estonian union yet,negative
3108,s passenger load factor which measures the number of sold seats as a share of all available seats dropped by percentage points to in september,negative
3109,frost sold shares for million at per share compared with friday s high of and low of,negative
3110,s net profit for the third quarter of dropped to euro from euro for the corresponding period of,negative
3111,in q of the company s result before taxes from continuing operations excluding nonrecurring items totalled mn compared to mn in the corresponding period in,negative
3112,lt s net profit for the whole dropped to million from million for,negative
3113,s operating profit excluding nonrecurring and imputed items for the second quarter was m down from m a year ago,negative
3114,many of the commercial vessels had got stuck in the narrow bay of where the ice is thicker and around the islands,negative
3115,net cash flow from operating activities was a negative mn compared to mn in the corresponding period in,negative
3116,net cash from operating activities was a negative mn compared to mn in,negative
3117,net sales dropped by to million,negative
3118,net sales have been eaten by the weak us dollar,negative
3119,nordic banks have already had to write off sizable loans in latvia with nor and reporting combined losses in excess of billion in the period to against a backdrop of near economic meltdown in latvia,negative
3120,nordic walking was first used as a summer training method by skiers,neutral
3121,expects its net sales for the first half of to be less than in,negative
3122,on top of that the us commerce department published construction spending figures for november,negative
3123,operating loss landed at including and at excluding,neutral
3124,operating profit excluding nonrecurring items totaled mn down from mn in the corresponding period in,negative
3125,operating profit excluding nonrecurring items totalled mn down from mn,negative
3126,operating profit excluding nonrecurring items totalled mn down from mn in the corresponding period in,negative
3127,operating profit excluding nonrecurring items amounted to mn down from mn,negative
3128,operating profit excluding nonrecurring items was million compared to million,negative
3129,relations with the city have been further damaged by comments from mr criticising city investors and analysts as cry babies,negative
3130,reported operating margin was a negative,negative
3131,chief executive has described the russian tariff hikes as a threat to the future of the forest products industry in finland,negative
3132,s shares have been hardest hit of the swedish banks by the ongoing international financial crisis,negative
3133,the acquisition of in burdened the performance with mn,negative
3134,the currency effect had a pct or euro negative impact on the revenue,negative
3135,the finnish company previously said its operating result will be lower than the posted a year earlier,negative
3136,the period s sales dropped to million from million according to the interim report released today,negative
3137,the recent troubles simply make cheaper,negative
3138,therefore the company s result will remain weaker than that of,negative
3139,s net profit for the third quarter of dropped to euro from euro for the same period of,negative
3140,the implementation of these programs has had and will have negative impacts on and earnings mr said,negative
3141,a survey conducted by for life shows that companies are badly prepared to losing key staff members,negative
3142,agricultural newspaper had readers representing a decrease of,negative
3143,at had lost to on paris coming at the lead of the fallers,negative
3144,cash flow from operations in was a negative mn compared to mn in the corresponding period in,negative
3145,dropped to from,negative
3146,kiosk and cinema operations have suffered in particular,negative
3147,shares dropped percent to us in helsinki,negative
3148,made million kroons loss last year the year before the company was million kroons in the black,negative
3149,return on capital employed was a negative compared to in,negative
3150,the dismissed staff members will now take the matter to court unless it can be settled outside,negative
3151,the eu commission said earlier it had fined united technologies corp s otis ag and a total of for alleged cartel activity in the lift market going back twelve years,negative
3152,the period s sales dropped to m from m according to the interim report released today,negative
3153,lodged counter claims against oil totaling some primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project,negative
3154,the stable outlook reflects s strong market position in the global mobile handset market strong cash flow generation and very conservative balance sheet said,positive
3155,these financing arrangements will enable the company to ensure in line with its treasury policy that it has sufficient financial instruments at its disposal for its potential capital requirements,positive
3156,according to is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself,positive
3157,based upon its unique fiber expertise and innovative approach the company has a strong market position in several business areas in which it operates,positive
3158,efficiency improvement measures january finnish stationery and gift retailer hel said today that it will continue to improve its operational efficiency by focusing on its profitable core operations,positive
3159,s results for the last quarter showed an even faster improvement as the company managed to better source its components,positive
3160,technical indicators for the stock are bullish and sp gives a positive stars out of buy ranking,positive
3161,the broker highlights as its preferred stock in the sector as it is a pure play on global cargo and container handling and it expects it to play an active role in further consolidating the industry,positive
3162,the restructuring creates a more efficient organization with increased operational focus and stable profitability and leads to more efficient production said bo head of specialty stainless,positive
3163,we re delighted with the move says above it s double the size of our current shop and has a lovely feel to it,positive
3164,the main strength of the cooperation project lies in merging the knowhow of two large companies,positive
3165,the dutch broker noted that tyres reported a good first quarter in above or in line with consensus,positive
3166,the respondents praised s reliability and understanding of its target group,positive
3167,the longstanding partnership and commitment enable both parties to develop their respective operations and shipping will also have the opportunity to update its fleet and improve its efficiency,positive
3168,thanks to his wide contact network and good knowledge of market and business environment he will give a great contribution to the further development of our indian operations tells s president,positive
3169,creating interfaces that are more similar to interactions in the real world can enable experiences that are more natural and intuitive in the same way that modern games and movies are more immersive through the use of realistic d graphics,neutral
3170,the allure of the seas and its identical sister ship oasis of the seas which was completed last year are the world s largest cruise ships,neutral
3171,the recruits who have completed the trainee program are qualified to start a career as independent retailers in,neutral
3172,all sports companies develop and manufacture technically advanced products that improve the performance of active sports participants,neutral
3173,said delight was suitable for a wide range of applications including food cosmetics home decoration and leisure products,neutral
3174,the board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found nonresponsive by the evaluation team,neutral
3175,after a long unprofitable period the food division posted a profitable result which speaks of a healthier cost structure and a new approach in business operations said,positive
3176,continuing operations turned an operating loss of mn a slight improvement from a loss of mn a year earlier,positive
3177,earnings per share were higher at against a year before and ahead of market consensus of,positive
3178,dirk jones head of financial institutions client sales management inc said is extremely pleased to be providing global custody services to group bank,positive
3179,the company said it estimates to make a slight profit thanks to measures,positive
3180,after fixing our cutting costs and closing the nonprofitable units we are now looking at going forward she said,positive
3181,september finnish waste management and recycling company expands its operations in russia by introducing its recently completed recycling plant in the city of near moscow,positive
3182,rory general manager operations bristol port said with the use of low maintenance technology we can save up to per cent on servicing plus the load sensing hydraulics can save us an extra to per cent on fuel consumption,positive
3183,method and system for controlling a hard disk drive using a physical interface was invented by marko finland,neutral
3184,the odd square metre plot that has bought for the center shopping center is located on prospect st petersburg s high street next to the square underground station in the immediate vicinity of moscow station,neutral
3185,the court found s arguments convincing,positive
3186,the other actions include the cutting of the expensive weekend shifts the freezing of the production bonus system and by a general program,neutral
3187,typically the transmission power level can be decreased when the interference noise is above a predefined value,neutral
3188,corporation stock exchange release october at am bank has informed corporation that it has interrupted the liquidity providing for s share for the time being,negative
3189,of the block of boni sue court a on the city s north side started the vehicle and went inside his house about am tuesday leaving the garage door open,neutral
3190,the negotiations concern salaried and senior salaried employees and are scheduled to be completed in six weeks,neutral
3191,typical include roof structures floorings walls and ceilings nonvisible structures in vehicles packaging and boxes construction site structures fencing and shelters and formwork with a limited number of concrete,neutral
3192,we offer our clients integrated management consulting total solutions for complex projects and efficient design and supervision,neutral
3193,which bought salomon from in october said the job cuts are aimed at boosting competitiveness,neutral
3194,in a note to clients published the dutch broker described the company s third quarter results as soft although it also noted that retained its guidance dealers said,neutral
3195,m communications disclaims all liability for information provided within information on on the world wide web,neutral
3196,the tough field phone is equipped with an integrated speaker ethernet and connectivity and enables several innovative applications,neutral
3197,attributes the significant drop to problems with the booking system that was taken into operation in october the sale of trailer ferry sky wind and the route between stockholm and riga which has won passengers from the route,negative
3198,estimated in its annual general meeting that will be financially a tough year due to large investments,negative
3199,adjustment to the fall in price level in contrast has been less effective,negative
3200,march estimates that there are negative prospects for the norwegian mobile operations of norway s asa tel and sweden s ab in the short term,negative
3201,based on the first quarter result existing order backlog and new order prospects the company expects that sales will contract by from the gross margin will stay at a healthy level and the operating profit margin will be lower than in due to lower sales volume,negative
3202,key shareholders of finnish it services provider on friday rejected a hostile billion billion offer from buyout shop nordic capital giving new life to a possible counter offer from group lp and norwegian asa,positive
3203,he answers questions on how many visitors conversations gets how big the team is and what the problems are when setting up social media channels,neutral
3204,finnish forestry company and waste management company said on jan they were planning to produce ethanol and energy from commercial and industrial waste,neutral
3205,runs the power plant and has intentions to start a demonstration project jointly with another finnish utility at the their jointly owned mw facility,neutral
3206,licensing partner pharmaceuticals started a phase clinical study in patients suffering from pathological gambling and a pilot phase ii study in nicotine addiction smoking cessation,neutral
3207,for hour news try news click trial then news,neutral
3208,he wore a black cap and a black jacket,neutral
3209,the products have a low salt and fat content,neutral
3210,according to demand for telecommunications network products has fluctuated significantly in the third quarter of and the situation is expected to remain unstable for the rest of the year,negative
3211,believes the strike will cause it daily net losses in excess of mn due to canceled reservations and passenger rerouting,negative
3212,helsinki financial shares closed little changed with and dropping sharply on disappointing reports,negative
3213,the airline estimated that the cancellation of its flights due to the closure of european airspace and the process of recommencing traffic have caused a the company a loss of including the costs of stranded passengers accommodation,negative
3214,in finland s staff union is boycotting the group s insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages,negative
3215,group calculates that it has lost mn in the failed project,negative
3216,currently occupies third place and lost ground during the quarter dropping by to an share overall,negative
3217,the baltimore police and fire pension which has about billion lost about million in scheme,negative
3218,said the strike would be extremely damaging as some participants and reporters begin to arrive in finland for the eu summit with russian president vladimir in about kilometers miles north of helsinki,negative
3219,small firms are suffering at the moment because they are likely to have money trouble he added,negative
