,sentence,sentiment
1756,the credit covers approximately of the ship s price,neutral
1757,the customer is local company mutual pension insurance co and the principal tenant of the unit will be media company alma media corp hel,neutral
1758,the customer is then forwarded to the site and unknown to him logged in with the first number,neutral
1759,the deal includes all rental equipment and related merchandise the rental contract of the depot and two employees the company said,neutral
1760,the decision reflects the of the line which produces used in medical and wipes applications as well as for the automotive industry,neutral
1761,the decision will have to be made whether the group agrees to the import of estonian meat and meat products to finland the paper added,neutral
1762,the devices would be launched in the chinese market in late the company said,neutral
1763,the diameter protocol is developed according to the standards and,neutral
1764,the divested activities had net sales of million in and an operating profit of million,neutral
1765,the divested company is part of s business area government manufacturing retail,neutral
1766,the division also includes joint sales marketing and controlling functions for these units,neutral
1767,the ea group posted sales of approximately million kroons for,neutral
1768,the is using its own funds to provide a million a loan while the b portion of million euros has been syndicated to two finnish commercial banks bank finland and bank,neutral
1769,the is using its own funds to provide a a loan while the b portion of euros has been syndicated to two finnish commercial banks bank finland euros and bank euros,neutral
1770,the energy sector accounted for approximately and the steel industry for about of the transportation volume,neutral
1771,the enterprise value of food as has been determined as approximately,neutral
1772,the equipment acquires with this deal includes mechanical engineering hardware an rf and antenna measurement laboratory facilities for the measurement of audio cameras and displays as well as devices and robot units for the testing of mobile devices,neutral
1773,the equipment will be made at s plant in in finland and delivery is scheduled for the first quarter of,neutral
1774,the estimated annual value of the frame agreement is about mn,neutral
1775,the estimated value of the deal is million,neutral
1776,the contract includes both design and construction works,neutral
1777,the executive said that countries such as brazil chile argentina and mexico will lead the adoption in the business ethernet services segment while brazil and mexico will be the early adopters of carrier ethernet for mobile backhaul,neutral
1778,the expanded company will continue to be called,neutral
1779,the expanded plant is scheduled to be operational by the middle of october,neutral
1780,the expansion is to be finalized in the autumn of,neutral
1781,the facility will have a lettable area of some sq m the plot for the plant located in the business park will be purchased from the city of,neutral
1782,the figure does not include food exports from finland,neutral
1783,the figure includes the change in the fair value of the property portfolio million,neutral
1784,the filter tips cover the volume range from l including new sizes for and l volume capacities,neutral
1785,the final outcome of the rights offering is to be reported around october,neutral
1786,the firm builds components for mobile phones and other communications products,neutral
1787,the group posted net sales of euro and an operating profit of euro in,neutral
1788,the group s net sales in were m,neutral
1789,the group s turnover in was million and operating profit was million,neutral
1790,the liquid handling segment offers laboratory equipment and accessories including mechanical and electronic pipettes and disposable tips used in the research institutions universities and hospitals as well as in the pharmaceutical food and other industries under the brand,neutral
1791,the manufacture of will be undertaken at the existing export oriented unit at s factory at near,neutral
1792,the markets expect to sell as a whole or in parts,neutral
1793,the most significant capital expenditure items were in the global enterprise resource planning project product development and production machines,neutral
1794,the move will be carried out by transferring s property plant equipment as well as its holdings in subsidiaries and associate companies in the country to finland,neutral
1795,the net sales of healthcare trade business in were million million and operating profit million million,neutral
1796,the net sales of the power plants business were million in,neutral
1797,the nonrecurring costs caused to s premedia business area by the restructuring will amount to euro and will be included in the company s financial results for the second quarter of,neutral
1798,the ongoing project where structures is being used is the exhibition centre being developed by engineers pvt infrastructures projects,neutral
1799,the operations to be sold include manufacturing units in finland france poland and turkey as well as sales units in germany and lithuania,neutral
1800,the order also covers design services hardware software licences as well as maintenance services over six years,neutral
1801,the order consists of application management support and planning for and applications,neutral
1802,the order includes ship cranes that will be delivered for container feeders to be built at shipyard in china,neutral
1803,the order values at mn and it consists of design services and hardware and software licences,neutral
1804,the orders also include a few drives for the control of seismic compressors,neutral
1805,the orders are for monospace elevators which would be installed during,neutral
1806,the plant employs approximately people,neutral
1807,the percentages of shares and voting rights have been calculated in proportion to the total number of shares registered with the trade register and the total number of voting rights related to them,neutral
1808,the subscription price of the shares subscribed with the option rights was,neutral
1809,the polish business employs about people and it had net sales of about mn in,neutral
1810,the portfolio comprises of m of leasable space with a vacancy rate of roughly let to around tenants of which two of the largest are the swedish government and,neutral
1811,the proposal of the shareholders to elect mr to the board is based on his long and unrivalled experience and knowledge of all matters related to,neutral
1812,the remainder of its revenues will come from technology agreements with other firms interdigital said,neutral
1813,the remaining amount will be funded through debt the danish bank said,neutral
1814,the will be carried out by transferring corporation s property plant and equipment in finland as well as its holdings in subsidiaries and associates to finland oy a holding company wholly owned by corporation,neutral
1815,the report contains category level company and brand share as well as distribution share information for and,neutral
1816,the segments through which the company operates are frozen food business seafoods vegetable oil business grain trading and other business operations,neutral
1817,the selling consortium includes funds managed by bank s venture capital unit bio fund management and finnish industry investment a investment group,neutral
1818,the solution will be installed in the usa to support the north american operations of the customer,neutral
1819,the department store will have a total floor space of over square metres and s investment in the project will have a price tag of about million,neutral
1820,the studies are expected to start in,neutral
1821,the tanks will be delivered to a company which is currently building a chemical tank farm in antwerp northern belgium,neutral
1822,the terms of the transactions remained undisclosed,neutral
1823,the total capacity of the factory will be approximately engines a year,neutral
1824,the total floor area of the plant expansion is square metres,neutral
1825,the total investment in and is expected to amount to about,neutral
1826,the total investment of the project will be approximately m,neutral
1827,the total value of the contract is some million,neutral
1828,the total value of these two contracts is over million,neutral
1829,the transaction is planned to be financed with a loan granted by standard chartered bank hong kong,neutral
1830,the transaction value is cad million approximately million,neutral
1831,the unit s clients are mainly in the field of specialist convenience goods as well as in the textile shoe and furniture businesses,neutral
1832,the value of the contract is about mn,neutral
1833,the value of the contract is about m headquartered in finland provides consulting and engineering services to the energy forestry and infrastructure environment sectors,neutral
1834,the value of the contract is mn,neutral
1835,the value of the contract is in total,neutral
1836,the value of the contracts is about mn,neutral
1837,the value of the deal has not been disclosed,neutral
1838,the value of the deal was not disclosed,neutral
1839,the value of the agreement is over mn a year,neutral
1840,the value of the contract is estimated at,neutral
1841,the value of this kind of order amounts usually between euro and million,neutral
1842,the application handles invitations to quote quote comparisons agreements purchases invoice inspections inventory management and deliveries,neutral
1843,the works will include the laying of natural stone pavements and the installation of underground heating and surface water drainage systems,neutral
1844,there have not been previous share subscriptions with stock options,neutral
1845,these new units will be built at s state of the art manufacturing facility in san antonio texas usa which started operations in,neutral
1846,this could be any of us at any time she said,neutral
1847,this wood lacquered clock comes with a stripy cover,neutral
1848,to see a slide show of all the newest product releases from,neutral
1849,total value of the contract is about mn,neutral
1850,manufactures soapstone and ceramic fireplaces as well as natural stone products and utility ceramics,neutral
1851,is of the opinion that the airline has been repeating this for some time already however,neutral
1852,under the agreement will transfer employees within engineering and documentation related to delivery projects and product maintenance in finland to as of january,neutral
1853,under the transaction agreement will purchase of s shares from and from,neutral
1854,unit prices for straddle carriers vary between and the company added,neutral
1855,said its has not indicated any interest in any domestic consolidations,neutral
1856,automotive reports net sales of mn and operating profit of mn,neutral
1857,headquartered in oslo norway is a scandinavian construction and property development group with some employees in norway sweden and denmark with an annual turnover of bn,neutral
1858,why not subscribe to the magazine,neutral
1859,sells tires for cars and trucks as well as a range of other car parts and provides maintenance services,neutral
1860,with the new arrangement customer responsibilities will become mainly regional,neutral
1861,with this acquisition the wireless modem unit and its approximately employees were transferred to electronics corporation,neutral
1862,in the third quarter of fiscal swung to a net loss of versus a net profit of for the corresponding period of fiscal,negative
1863,fell percent to euros the biggest fall since june,negative
1864,operating loss totaled mn compared to a profit of mn in the corresponding period in,negative
1865,production levels have been agreed with producers a long time ago so a fall in consumption will lead to losses,negative
1866,return on investment roi was compared to in the first half of,negative
1867,a total of mn passenger ship journeys took place in the northern baltic sea in slightly down from mn in,negative
1868,finnish media group has issued a profit warning,negative
1869,finnish shipping company pretax loss totalled mn in the third quarter of compared to a profit of mn in the third quarter of,negative
1870,in finland the city of has said it will not pay compensation to food industry companies and atria for the lye leak into tap water that occurred in march,negative
1871,ab ss fell percent to kronor the lowest close since dec,negative
1872,according to matti of the parent company the company s performance in the first quarter of has remained clearly below the level of the corresponding period in,negative
1873,diluted earnings per share stood at versus,negative
1874,finnish automation solutions developer corporation helsinki issued on thursday september a profit warning for the third quarter of,negative
1875,finnish communication electronics components supplier tuesday said sales in the first half of will be lower than during the same period a year ago,negative
1876,finnish technology company corporation helsinki issued on tuesday september a profit warning for the financial year,negative
1877,in q of the company s operating loss totalled mn compared to a profit of mn in q of,negative
1878,last year million passengers flew the airline down percent from,negative
1879,loss after financial items totalled mn compared to a profit of mn in the corresponding period in,negative
1880,loss for the period totalled mn compared to a profit of mn in,negative
1881,operating loss amounted to mn in the first half of compared to a profit of mn in the first half of,negative
1882,operating loss of the pulp paper machinery unit was over mn in september august compared to a profit of mn a year earlier,negative
1883,operating loss totaled mn compared to a profit of mn in the corresponding period in,negative
1884,operating loss totaled mn compared to a profit of mn,negative
1885,operating loss totalled mn compared to a profit of mn in the first half of,negative
1886,operating loss totalled mn compared to a profit of mn in the second quarter of,negative
1887,operating loss totalled mn compared to a loss of mn in the corresponding period in,negative
1888,pretax loss totaled mn compared to a loss of mn in the corresponding period,negative
1889,pretax loss totalled mn compared to a profit of mn in,negative
1890,pretax loss totalled mn compared to a loss of mn in the corresponding period in,negative
1891,publishing sweden s operating loss was mn in q of compared to a profit of mn a year ago,negative
1892,the company reported today an operating loss of m on net sales of m for the first quarter,negative
1893,cerberus capital management printing paper maker corp has posted mixed results casting a cloud over its planned initial public offering,negative
1894,finnish electronics manufacturing services ems company se posted a net loss of euro for the first half of compared to a net profit of euro for the same period of,negative
1895,finnish laboratory liquid handling and diagnostic test systems developer helsinki issued on tuesday june a profit warning for the financial year,negative
1896,finnish retail software developer solution reported a net loss of euro for versus a net profit of euro for,negative
1897,finnish textiles and clothing group posted a net profit of euro for compared to euro for,negative
1898,in diluted loss per share stood at versus in the first half of,negative
1899,in october reported a net loss of euro million million compared with a net profit of euro million in,negative
1900,operating loss amounted to mn compared to a profit of mn in the second quarter of,negative
1901,operating loss before nonrecurring items was mn compared to a profit of mn in,negative
1902,operating profit margin was compared to a year earlier,negative
1903,operating profit was mn in compared to mn in,negative
1904,operating result showed a loss of mn while a year before it showed a profit of mn,negative
1905,the finnish maker of mobile phone chargers monday posted a million loss in the second quarter compared with a million profit in the same period the previous year,negative
1906,has also issued a profit warning,negative
1907,issued a profit warning on april,negative
1908,the operating loss amounted to mn compared to a profit of mn a year earlier,negative
1909,the real estate company posted a net loss of million per share compared with a net profit of million per share for the corresponding quarter of,negative
1910,was down pct to extending recent lows after last week s report dealers said,negative
1911,operating profit excluding restructuring costs grew to million from million while operating profit including restructuring costs showed even larger growth to million from million,positive
1912,having a china based operation will not only enable us to fully leverage our resources and expertise in wireless solutions but also strengthen our capability to offer products for our customers in china,positive
1913,cost cutting measures which have produced around of savings over the past nine months have dampened the airline s loss said,positive
1914,consolidated operating profit excluding items was mn up from mn a year earlier,positive
1915,excluding nonrecurring items was estimated to increase from,positive
1916,operating profit excluding nonrecurring items increased by to mn from mn in the corresponding period in,positive
1917,cash flow from business operations totalled mn compared to a negative mn in the first half of,positive
1918,cash flow from operations totalled mn compared to a negative mn in the corresponding period in,positive
1919,cash flow from operations totalled mn compared to a negative mn in the second quarter of,positive
1920,excluding nonrecurring items totalled mn up from mn,positive
1921,finnish energy company said on november it was granted an environmental permit to build a combined heat and power plant in harbor in eastern stockholm,positive
1922,was up pct to after kicking off the morning in negative territory,positive
1923,return on investment was compared to a negative in,positive
1924,thus the method will cut working costs and will fasten the planning and building processes,positive
1925,the copying republication or redistribution of news content including by framing or similar means is expressly prohibited without the prior written consent of news,neutral
1926,the company reported a profit of euro the sale of its partners subgroup and a loss of euro caused by the sale of its program production subsidiary oy fine ab,neutral
1927,the extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits their ore grades,neutral
1928,after the split the number of k shares will be and the number of a shares,neutral
1929,established in the group is a private finnish construction concern with operations in finland the baltic countries and russia,neutral
1930,initial estimated total value of the contract was euros excluding vat,neutral
1931,and announced that resident evil degeneration will be released on later this year,neutral
1932,laine has been appointed as the chairman and as the vice chairman of the board,neutral
1933,risk exposure by nonlife insurance moving month expenses by function in nonlife insurance excluding expenses for investment management and expenses for other services rendered nonlife insurance investment portfolio by allocation,neutral
1934,the issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities,neutral
1935,the purchase price will be paid in cash upon the closure of the transaction scheduled for april,neutral
1936,the terms and conditions of the stock option scheme are available on the company s internet pages,neutral
1937,s service is also used to send process and receive materials related to absentee voting,neutral
1938,trading code number of shares gratuitous after the transfer holds a total of own shares,neutral
1939,a total of stock options were issued in the stock option scheme,neutral
1940,finnish publishing and printing group will introduced a staff smoking ban as of the beginning of at the company s three newspapers,neutral
1941,finnish group s mail order unit hobby hall has launched a trial marketing campaign in russia,neutral
1942,sports is a lebanon new hampshire usa based distributor of eg ski shoes and skis ski poles start ski waxes and now also skis,neutral
1943,among the scandinavian companies present in st petersburg is also named the swedish concern which implements projects in the field of asphalt production road and housing construction project swedish krona,neutral
1944,an international conference call and audio concerning the financial result will begin at,neutral
1945,atria said its offer would give the swedish company continued ownership and control of its slaughtering and cutting operations,neutral
1946,aug curbed delivered by and now the latest from racked covering shopping and retail from the sidewalks up,neutral
1947,bertrand has been the vice chairman of the board of directors of solution since april,neutral
1948,bovine slaughtering and cutting at the facility will be transferred to the slaughterhouse,neutral
1949,s rigid plastic consumer goods operations which are mainly in europe will be separated into a new reporting segment as of january,neutral
1950,has previously published a stock exchange release concerning the deal on february,neutral
1951,less than ten people will face pension agreements,neutral
1952,mr kari will carry on as chairman of the board and mr matti as,neutral
1953,oil s refineries have a combined crude oil refining capacity of approximately barrels a day,neutral
1954,new chairman of the board of directors mr will give a presentation and answer questions,neutral
1955,s board also decided at its organisational meeting held upon completion of the to implement the decision concerning board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the report,neutral
1956,fishing frenzy,neutral
1957,residents access to the block is planned to be from street,neutral
1958,announced the stock option scheme on december,neutral
1959,licenses for the games cost as little as while purchasing a game outright can cost as much as or,neutral
1960,the adjustments concern staff in both the specialty papers and the fiber composites segments,neutral
1961,the appointments will be in force until the new has been appointed,neutral
1962,the authorisation is in force until the end of the next annual general meeting and repeals the authorisation to acquire own shares given by the general meeting held on april,neutral
1963,the business had gross written premiums of m m in a net combined ratio of and staff in total with offices in the germany and benelux,neutral
1964,the chilled meat products category led the meat fish and poultry market in finland accounting for a share of,neutral
1965,the company has a continuous need for alloys such as nickel ferrochrome molybdenum and manganese in its production said,neutral
1966,the contract also includes cutting and edging wagon parts at s steel service centres in and both in southwestern finland from where they will be delivered to vr for welding and assembly,neutral
1967,the copying republication or redistribution of news content by framing or similar means is expressly prohibited without the prior written consent of news,neutral
1968,the cosmetics collection includes an eye shadow face powder lip gloss mascara and accessories,neutral
1969,the e will be available for rs per handset across india india managing director d told reporters,neutral
1970,the exercise originated in finland in the early s as a training method for skiers,neutral
1971,the first phase of the logistics complex envisages the completion of some sq m of logistics premises and the gatehouse building in november,neutral
1972,the gross area of eight houses will be m,neutral
1973,the gross area of the project will be about sq m sq ft,neutral
1974,the interim report for the first quarter is published on may,neutral
1975,the mill s raw material need will increase by m of wood,neutral
1976,the negotiations concern personnel of corporation and oy as whole in finland and in sweden the company said,neutral
1977,the negotiations will concern the plant s department producing winded roving that employs people,neutral
1978,the new apartment block is going up very close to the city center explained chairman of the board of as,neutral
1979,the redesigned crushing circuit has been in operation since the start of september and its overall production rate on a weekly basis is in excess of an average of tonnes a day,neutral
1980,the scheme for and is practically identical except that it involves the merger of their stakes in and,neutral
1981,the share subscription period for c options will commence on september and expire on march,neutral
1982,the share subscription period will expire on september,neutral
1983,the subscription period of sports warrant scheme will end on december,neutral
1984,the terms and conditions of stock option scheme are available on the group s,neutral
1985,the transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations,neutral
1986,the utility will also provide services related to electricity management such as hedging trades and risk management and reporting,neutral
1987,i m trying to deal with slavery from a different perspective to balance the story says formerly a writer at the detroit free press and the detroit news,neutral
1988,the biggest challenge was to make the piece look raw said,neutral
1989,we have a license agreement with corp which in part expires on april,neutral
1990,a agreement expired earlier this month,neutral
1991,after the split the company would have series a shares and series k shares,neutral
1992,boats oy in boat building and designs manufactures and sells rigid inflatable boats rib primarily for the baltic sea market,neutral
1993,currently the quarterly applied surcharges differ significantly from the actual market prices,neutral
1994,fine ab will be transferred to in the form of a subsidiary,neutral
1995,helsinki the mobile phone charger manufacturer said it has appointed as its new following the resignation of mats,neutral
1996,produces many turkey products such as cold cuts,neutral
1997,however the brokers ratings on the stock differ,neutral
1998,said they tried to gather macroeconomic perspective to see how malaysia was doing,neutral
1999,has been employed by the abb group in various positions concerning the development of operations,neutral
2000,the beers differ slightly from mainstream beers,neutral
2001,the company operates a us division in lisle ill,neutral
2002,the deal covers auto oy ab s sales and services concerning volkswagen and in helsinki and,neutral
2003,the equipment is designated to africa logistics terminal societe du terminal de in ivory coast and the delivery is scheduled to start in march,neutral
2004,the floor area of the project will be sq m and the building s gross area will total sq m a total of the facilities have been let,neutral
2005,the floor area of the project will be sq m sq ft and the building s gross area will total sq m a total of the facilities have been let,neutral
2006,the measures result from the statutory joint negotiations with employees which started in february and concerned all operations in the country,neutral
2007,the product range includes marinated olives cold cuts and pates for example,neutral
2008,the terms and conditions of the year stock option scheme were published in a stock exchange release on march,neutral
2009,this action follows personnel negotiations concerning se finnish branch finland oy and design center oy,neutral
2010,unbelievably the company that makes them corporation was formed in when a dutch merchant named peter was given a charter to establish a blast furnace and forging operation in the small finnish village of,neutral
2011,those uncertainties cloud the outlook,negative
2012,october finnish environmental management company hel or lt said monday it expects its operating profit excluding nonrecurring items for the whole to be slightly lower than in,negative
2013,according to finnish petrol station chain st s managing director kim the company was forced to make purchases with rising prices in the first half of and now consumer prices are going down almost daily due to competition,negative
2014,said that the cancellation of flights would cause daily losses of million us million,negative
2015,food sales totalled mn in october representing a decrease of from october,negative
2016,reported a loss per share of for the first half of against of in the corresponding period of,negative
2017,the move was triggered by weak demand for forestry equipment and the uncertain market situation,negative
2018,the situation of coated magazine printing paper will continue to be weak,negative
2019,copper lead and nickel also dropped plummeted to pence after saying this year,negative
2020,during the strike estimates to incur a net loss of between and m per day,negative
2021,earnings per share dropped to from,negative
2022,s passenger load factor which measures the number of sold seats as a share of all available seats dropped by percentage points to in september,negative
2023,frost sold shares for million at per share compared with friday s high of and low of,negative
2024,s net profit for the third quarter of dropped to euro from euro for the corresponding period of,negative
2025,lt s net profit for the whole dropped to million from million for,negative
2026,s operating profit excluding nonrecurring and imputed items for the second quarter was m down from m a year ago,negative
2027,net cash flow from operating activities was a negative mn compared to mn in the corresponding period in,negative
2028,net cash from operating activities was a negative mn compared to mn in,negative
2029,net sales dropped by to million,negative
2030,net sales have been eaten by the weak us dollar,negative
2031,nordic banks have already had to write off sizable loans in latvia with nor and reporting combined losses in excess of billion in the period to against a backdrop of near economic meltdown in latvia,negative
2032,expects its net sales for the first half of to be less than in,negative
2033,operating profit excluding nonrecurring items totaled mn down from mn in the corresponding period in,negative
2034,operating profit excluding nonrecurring items totalled mn down from mn,negative
2035,operating profit excluding nonrecurring items totalled mn down from mn in the corresponding period in,negative
2036,operating profit excluding nonrecurring items amounted to mn down from mn,negative
2037,operating profit excluding nonrecurring items was million compared to million,negative
2038,relations with the city have been further damaged by comments from mr criticising city investors and analysts as cry babies,negative
2039,reported operating margin was a negative,negative
2040,s shares have been hardest hit of the swedish banks by the ongoing international financial crisis,negative
2041,the currency effect had a pct or euro negative impact on the revenue,negative
2042,the period s sales dropped to million from million according to the interim report released today,negative
2043,therefore the company s result will remain weaker than that of,negative
2044,s net profit for the third quarter of dropped to euro from euro for the same period of,negative
2045,the implementation of these programs has had and will have negative impacts on and earnings mr said,negative
2046,a survey conducted by for life shows that companies are badly prepared to losing key staff members,negative
2047,agricultural newspaper had readers representing a decrease of,negative
2048,at had lost to on paris coming at the lead of the fallers,negative
2049,cash flow from operations in was a negative mn compared to mn in the corresponding period in,negative
2050,dropped to from,negative
2051,shares dropped percent to us in helsinki,negative
2052,the eu commission said earlier it had fined united technologies corp s otis ag and a total of for alleged cartel activity in the lift market going back twelve years,negative
2053,the period s sales dropped to m from m according to the interim report released today,negative
2054,lodged counter claims against oil totaling some primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project,negative
2055,the stable outlook reflects s strong market position in the global mobile handset market strong cash flow generation and very conservative balance sheet said,positive
2056,these financing arrangements will enable the company to ensure in line with its treasury policy that it has sufficient financial instruments at its disposal for its potential capital requirements,positive
2057,efficiency improvement measures january finnish stationery and gift retailer hel said today that it will continue to improve its operational efficiency by focusing on its profitable core operations,positive
2058,s results for the last quarter showed an even faster improvement as the company managed to better source its components,positive
2059,technical indicators for the stock are bullish and sp gives a positive stars out of buy ranking,positive
2060,the restructuring creates a more efficient organization with increased operational focus and stable profitability and leads to more efficient production said bo head of specialty stainless,positive
2061,we re delighted with the move says above it s double the size of our current shop and has a lovely feel to it,positive
2062,after a long unprofitable period the food division posted a profitable result which speaks of a healthier cost structure and a new approach in business operations said,positive
2063,earnings per share were higher at against a year before and ahead of market consensus of,positive
2064,september finnish waste management and recycling company expands its operations in russia by introducing its recently completed recycling plant in the city of near moscow,positive
2065,method and system for controlling a hard disk drive using a physical interface was invented by marko finland,neutral
2066,the odd square metre plot that has bought for the center shopping center is located on prospect st petersburg s high street next to the square underground station in the immediate vicinity of moscow station,neutral
2067,typically the transmission power level can be decreased when the interference noise is above a predefined value,neutral
2068,of the block of boni sue court a on the city s north side started the vehicle and went inside his house about am tuesday leaving the garage door open,neutral
2069,typical include roof structures floorings walls and ceilings nonvisible structures in vehicles packaging and boxes construction site structures fencing and shelters and formwork with a limited number of concrete,neutral
2070,attributes the significant drop to problems with the booking system that was taken into operation in october the sale of trailer ferry sky wind and the route between stockholm and riga which has won passengers from the route,negative
2071,adjustment to the fall in price level in contrast has been less effective,negative
2072,march estimates that there are negative prospects for the norwegian mobile operations of norway s asa tel and sweden s ab in the short term,negative
2073,based on the first quarter result existing order backlog and new order prospects the company expects that sales will contract by from the gross margin will stay at a healthy level and the operating profit margin will be lower than in due to lower sales volume,negative
2074,key shareholders of finnish it services provider on friday rejected a hostile billion billion offer from buyout shop nordic capital giving new life to a possible counter offer from group lp and norwegian asa,positive
2075,he answers questions on how many visitors conversations gets how big the team is and what the problems are when setting up social media channels,neutral
2076,licensing partner pharmaceuticals started a phase clinical study in patients suffering from pathological gambling and a pilot phase ii study in nicotine addiction smoking cessation,neutral
2077,for hour news try news click trial then news,neutral
2078,he wore a black cap and a black jacket,neutral
2079,the products have a low salt and fat content,neutral
2080,believes the strike will cause it daily net losses in excess of mn due to canceled reservations and passenger rerouting,negative
2081,helsinki financial shares closed little changed with and dropping sharply on disappointing reports,negative
2082,the airline estimated that the cancellation of its flights due to the closure of european airspace and the process of recommencing traffic have caused a the company a loss of including the costs of stranded passengers accommodation,negative
2083,group calculates that it has lost mn in the failed project,negative
2084,currently occupies third place and lost ground during the quarter dropping by to an share overall,negative
2085,the baltimore police and fire pension which has about billion lost about million in scheme,negative
2086,small firms are suffering at the moment because they are likely to have money trouble he added,negative
2087,dealers said the share was largely hit by investor disappointment about a refining margin of just per barrel for the quarter and the performance of its shipping unit which saw drop to from a year amid a fall in volumes and tanker rates,negative
2088,making matters more difficult the company said it has been grappling with higher oil and gas prices which have pushed up the cost of energy raw materials and transportation,negative
2089,one of the will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard,neutral
2090,the result will also be burdened by increased fixed costs associated with operations in china and restructuring costs in japan,negative
2091,as part of the transaction and have also signed a agreement on the supply of pulp and and other smaller services and supplies,positive
2092,earlier today s finnish rival cut its sales growth forecast to pct from pct blaming tough conditions in germany and the us as well as currency factors,negative
2093,operating loss totalled mn down from a profit of mn,negative
2094,the group s operating loss was mn down from a profit of mn in,negative
2095,the finnish national carrier said net loss in april through june was euro million down from a net profit of euro million a year earlier,negative
2096,it generated an operating loss of mn down from a profit of mn,negative
2097,below are consolidated unaudited results for amanda capital under reporting standards,neutral
2098,below are unaudited consolidated results for group under reporting standards,neutral
2099,se is europe s largest contract electronics maker and has set up a unit in in association with advisory of,neutral
2100,however two of the previously ordered sets will start producing electricity at the end of october it said,neutral
2101,net sales for the period are expected to fall well below that of last year and the result after nonrecurring items is expected to be in the red,negative
2102,in finland the bank of land reports its operating profit fell to mn in the second quarter of from mn in the second quarter of,negative
2103,budapest august finnish electronics maker will lay off workers at its plants in s hungary at the end of september because of falling orders communications director for s local unit told on monday,negative
2104,earnings per share in decreased to from in,negative
2105,s subsidiary aero as carried passengers a decline of on routes between helsinki and the baltic capitals and within southern finland,negative
2106,aug finnish media group hel ilks said today its net profit fell on the year to million m in the first half of,negative
2107,operating profit for lower than outlook published earlier,negative
2108,operating profit for continuing operations fell to mn from mn in the first half of,negative
2109,revenue for the quarter totaled billion down percent from billion in the fourth quarter in,negative
2110,bank s market share of lending was down from in the first quarter of,negative
2111,news advertising sales decreased by during the year,negative
2112,finnish bank of land reports its operating profit fell to mn in the third quarter of from mn in the third quarter of,negative
2113,finnish bank of land reports operating profit of mn in the first quarter of down from mn in the corresponding period in,negative
2114,finnish electronics contract manufacturer reports net sales of mn in down from mn in,negative
2115,finnish electronics contract manufacturer reports net sales of mn in the second quarter of down from mn a year earlier,negative
2116,finnish composites a technology company that designs manufactures and markets composite profiles and tubes for various industrial applications reports its net sales decreased by in the second quarter of to mn from mn in the corresponding period in,negative
2117,finnish s net sales decreased to in,negative
2118,finnish s net sales decreased to mn in from mn in,negative
2119,finnish plumbing and heating systems supplier s net sales from continuing operations decreased by in to mn from mn in,negative
2120,finnish plumbing and heating systems supplier s net sales in continuing business operations decreased to mn in compared to mn in the third quarter of,negative
2121,finnish a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of mn in the first half of down from mn a year earlier,negative
2122,finnish a systems supplier and contract manufacturer to the communications sector and the electronics industry reports its net sales totalled mn in the first half of down from mn in the first half of,negative
2123,finnish shipping company of the group reports its net sales decreased to mn in from mn in the corresponding period in,negative
2124,cargo traffic fell to tonnes in september,negative
2125,cash flow after investments amounted to down from,negative
2126,was the market leader of manufacturers with a market share of down from the corresponding period in,negative
2127,comparable operating profit decreased to mn from mn in the corresponding period in,negative
2128,consolidated operating profit from continuing operations decreased by to mn from mn in,negative
2129,consolidated pretax profit decreased by to mn from mn in,negative
2130,device volume in the area decreased by to mn units,negative
2131,diluted earnings per share declined to from,negative
2132,down to m h august finnish media group hel ilks said today its net profit fell on the year to m in the first half of,negative
2133,earnings per share amounted to down from,negative
2134,earnings per share in decreased to from in,negative
2135,earnings per share in the first half of amounted to down from year ago,negative
2136,s total traffic decreased by in terms of revenue passenger,negative
2137,finnish business software group said its net profit halved to euro in the first nine months of from euro in the same period of,negative
2138,finnish financial software solutions developer said its net profit fell to euro for the first quarter of from euro a year earlier,negative
2139,finnish glass technology company abp net profit decreased to euro for the first nine months of from euro for the same period of,negative
2140,finnish management software solutions provider net profit decreased to euro for the first quarter of from euro for the same period of,negative
2141,finnish media company s net profit decreased to euro for the first quarter of from euro for the same period of,negative
2142,finnish metal products company net profit went slightly down to euro for the first half of from euro for the same period of,negative
2143,in a separate announcement to the helsinki stock exchange atria revealed that the company s third quarter profits declined from m in the third quarter of last year to m in this year s q,negative
2144,in the fourth quarter of net sales decreased to mn from mn in the fourth quarter of,negative
2145,insurer par cs slid by to after and ing slashed their targets on the stock,negative
2146,adp news finnish wood products technology supplier hel said today its net profit decreased to million m for from million for,negative
2147,adp news finnish construction company hel said today its net profit decreased to million m for from million for,negative
2148,adp news finnish broadband data communication systems and solutions company hel said today its net profit decreased to million m for from million for,negative
