,sentence,sentiment
3057,group headquartered in helsinki finland develops interconnection solutions for the electronics industry,neutral
3058,based in helsinki finland has branches in nordic central and eastern european countries,neutral
3059,based on the calendar year the combined company had bn in pro forma annual revenues and is expected to start operations with employees,neutral
3060,ag s revenues were million with an of million,neutral
3061,said that it will reduce the number of leased personnel by and lay off of its own personnel,negative
3062,bm middle layer headbox will be equipped with a dilution control system,neutral
3063,boomerang boats had net sales of mn and it made an operating profit of mn in,neutral
3064,by the end of the number of joint branch offices will total,neutral
3065,typically prices sales contracts using a ratio of fixed prices and spot prices,neutral
3066,capman the private equity firm has held a first close on its second private equity real estate fund as it continues its push into the property sector,neutral
3067,s business areas also include the container handling solutions business area and the marine cargo handling and offshore load handling solutions business area,neutral
3068,s sales totalled billion in and it employs approximately people,neutral
3069,will also move s service and installation business under the same roof with its service center for and solutions in,neutral
3070,inc c deutsche bank db and bank are lead managers for the sale,neutral
3071,coffee will be served starting at as well as after the event,neutral
3072,combined net sales in were million and was million,neutral
3073,combined with the enterprise purchase to pay portfolio it provides a high level of automation for procurement and invoice,neutral
3074,commenting on the deal shane of marketing product development at said,neutral
3075,comparable net sales are expected to increase more than in in line with group target,positive
3076,has production lines for products at in finland at in the netherlands and at in turkey and these had a combined output of approximately tonnes and net sales of million in,neutral
3077,will also offer a subordinated loan for subscription by the public,neutral
3078,cs cabot s main consumers on the czech and slovak market are tires producers continental and matador continental,neutral
3079,curators have divided their material into eight themes,neutral
3080,currently of trainers house s revenues are attributed to the finnish market,neutral
3081,currently the company uses eight similar reach stackers and four empty container handlers by,neutral
3082,currently alfred a is putting the finishing touches to one of finland s biggest ever and bathroom refurbishment projects also in the district of,neutral
3083,currently employs approximately persons,neutral
3084,currently it operates a fleet of eight carriers as well as nine pushers and barges,neutral
3085,customers include hotels and restaurants as well as wholesalers and some retailers,neutral
3086,customers wave cards in front of the reader to make payments similar to touch and go cards used in transport systems,neutral
3087,deliveries will start in the second half of and the startup of the mill is scheduled for,neutral
3088,delivery is expected to take place later this month,neutral
3089,earnings per share in amounted to a loss of,neutral
3090,earnings per share in the first quarter amounted to a loss of,neutral
3091,economic development in china is no longer taking place only on the east coast and in the shanghai area says,neutral
3092,currently group vice president human resources will take a yearlong sabbatical starting from october,neutral
3093,expects its net sales for the last quarter of to be on the level of the third quarter,neutral
3094,s global service offering covers the entire of products from product development to aftermarket services,neutral
3095,march release date a total of mining company s new shares were subscribed for during the period between january and february under the company s stock option rights a,neutral
3096,eq bank forecasts s net sales at mn in the second quarter of and operating profit at mn,neutral
3097,established in capman manages nordic buyout mezzanine technology life science and real estate funds with approximately euro billion billion in total capital,neutral
3098,mn of this was net interest income,neutral
3099,s board of directors will propose a dividend of euro per share for at the annual general meeting on april,neutral
3100,financing of the project will come mainly from china,neutral
3101,finnish component supplier corporation helsinki said on monday june that it is changing its pricing cycle due to the increase of raw material prices,neutral
3102,finnish fibers and plastics producer corporation helsinki reported on wednesday october an operating loss of m on net sales of m for the third quarter of,neutral
3103,finnish oil that was previously on the list has fallen off the list completely,neutral
3104,finnish silicon wafer technology company helsinki said on wednesday september that it will invest in its sensor wafer business during,neutral
3105,finnish silicon wafers maker said on september that it will invest a total of euro in its sensor wafer business,neutral
3106,finnish sports equipment company sports said it has decided to lay off workers from its salomon division in france,negative
3107,is also engaged in the global supply of marine and energy equipment solutions and services through its associated company corporation,neutral
3108,r founded in is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the us,neutral
3109,fl group s private equity division manages all operating companies including group fl travel group bluebird and sterling,neutral
3110,following the acquisitions will establish a new business unit which will focus on heat treatment of metals,neutral
3111,following the the vice president of the group s pharmaceutical trade in finland will be appointed managing director of in addition to his current responsibilities,neutral
3112,following the divestment s outdoor unit will comprise the brands silva and buster and will focus on knives compasses mobile lighting pedometers and aluminium boats,neutral
3113,following the issue the number of shares in the swedish company will grow by,neutral
3114,following the transaction restructured its operations into the soapstone fireplaces business natural stone product business and ceramic products business units,neutral
3115,for net profit was million and the company paid a dividend of apiece,neutral
3116,for net profit was and the company paid a dividend of apiece,neutral
3117,is now considering taking part in nuclear energy projects outside of finland,neutral
3118,from on the emphasis of s strategy has been on s growth,neutral
3119,ge is building the facility with wind power developer wind,neutral
3120,headquartered in finland is a growing and international glass technology company,neutral
3121,group net sales in the third quarter of totaled mn and operating profit mn,neutral
3122,gs engineering will install the valves at a liquefied natural gas plant it has built for extraction and gas plants operator in,neutral
3123,october telecommunications branch entered into a letter of intent to open a class in polytechnic city of province,neutral
3124,he joins from where he has held various positions within the group most recently as director of service business and business development for s middle eastern operations,neutral
3125,high winds also toppled three semitrailers on i north of,neutral
3126,s target is to know the consumers,neutral
3127,s customer in this project is one of the biggest real estate companies in according to the company,neutral
3128,however the production is almost entirely very labor intensive and based on small investments only,neutral
3129,in had turnover of m,neutral
3130,in the group s net sales stood at million and it had about employees,neutral
3131,in reported a turnover of m,neutral
3132,in had net sales of million m,neutral
3133,in earned million lats in profit on million lats in turnover,neutral
3134,in magazines expects net sales to be at the level,neutral
3135,in addition the company is considering the start of production in russia,neutral
3136,in addition the delegation will visit finland s investment fund and headquarters to study s activities,neutral
3137,in addition to its stake in currently owns of shares in web plus and st petersburg in equipment producer and a number of other minor assets,neutral
3138,in addition to russia we now seek additional growth in ukraine,positive
3139,in addition to software development the new design unit will provide for mechanical engineering and electronics design,neutral
3140,in addition to verification of an identity and digital signatures new mobile id enables to cast votes in elections as well,neutral
3141,in april s range of ciders will expand with a and an cider in green bottles with a new shape,neutral
3142,in s net sales totalled mn and operating profit mn,neutral
3143,in finland alma media will focus on quality and developing chain operations,neutral
3144,in finland the five largest brands control of the beer market,neutral
3145,in finland finnish pharmaceutical company orion corporation helsinki said on wednesday january that it has concluded its personnel negotiations in finland and will reduce the number of personnel by,negative
3146,in july it and quadriga capital sold their business to japan s co,neutral
3147,in november the finnish government decreased its ownership in the company further to percent from percent,neutral
3148,in sweden the agreement covers data communication services as well,neutral
3149,in the autumn it plans to expand service to st petersburg and moscow and launch service to russia flying there three times a week,positive
3150,in the beginning of the negotiations the estimated number of reductions was at the maximum,neutral
3151,in the czech republic the profiling unit at will be closed and the machinery will be relocated to s bigger plants in hungary poland and by the end of the first quarter of,neutral
3152,in the czech republic the smaller profiling unit at will be closed and the machinery will be gradually relocated to s bigger plants in hungary poland and by the end of the first quarter of,neutral
3153,in the first quarter of s net sales totalled mn and its operating profit mn,neutral
3154,in the third quarter of net sales totaled mn and operating profit mn,neutral
3155,contract manufacturing services pvt a subsidiary of corporation of finland is acquiring the manufacturing unit of the electronic at near for rs crore,neutral
3156,works has invested in its product development and market research,neutral
3157,it comes complete with an lcd touch screen system for selection of your chosen function and prices start at around the pounds mark,neutral
3158,it grew in finland norway denmark and the baltic countries,neutral
3159,it includes options for additional communal building sites as well as construction supervision works for all construction sites,neutral
3160,it is being developed by the software licensing consortium led by,neutral
3161,it is estimated that the consolidated turnover of will reach lt mn us mn mn in,neutral
3162,it is the first application in the market for invoice and purchase requisition approval with a mobile device,neutral
3163,it now owns shares in sports corporation equaling of the company s share capital and voting rights,neutral
3164,it posted a turnover of euro and an operating profit of euro for,neutral
3165,will finance the acquisition through a euro loan,neutral
3166,is also planning to reduce the use of sodium nitrite,neutral
3167,sept a world leader in the development and integration of solutions for devices announced that it is implementing a touch screen mobile user interface solution for the intel atom processor based,neutral
3168,s centralized administration will be dissolved and appropriate parts of it will be transferred to operating activities and group administration by the end of the year,neutral
3169,s rd organization comprises approximately people the company said,neutral
3170,has previously communicated an estimated reduction of about employees on group level in,negative
3171,lt also acquired a pct stake in local sector company salvor oy at the beginning of september,neutral
3172,said was well known in europe and the us where it had been in the market for years,neutral
3173,latin america currently accounts for approximately of sales at company president and recently told,neutral
3174,has ordered a significant expansion to the network information system,positive
3175,s services cover the whole life cycle of software and information systems from process modelling and tailored software development to hosting services solution management maintenance and support,neutral
3176,oy has earlier been regarded under the control of oy and the individual shareholders under the shareholder agreement,neutral
3177,liquid handling products include electronic and mechanical pipettes disposable tips as well as pipette maintenance and calibration services for research institutions healthcare and industrial laboratories,neutral
3178,adp news jan finnish industrial and environmental measurement equipment maker said yesterday it will develop an operational reference radiosonde for climate change observations,neutral
3179,dec norwegian financial services group as said its board of directors appointed today managing director of its claims collection subsidiary,neutral
3180,is demanding a new board for the company as well as discussions on the merger of alma media and media company,neutral
3181,marathon estimates the value of its remaining stake in at million,neutral
3182,margin call of has given the chance to make such purchase under the credit of deutsche bank for million,neutral
3183,is considering further measures in the matter,neutral
3184,marketing will use s existing infra structure and local knowledge in russia,neutral
3185,will sell million b shares of accounting for about pct of s equity and about pct of the voting rights,neutral
3186,moreover and intend to transfer the hoist distribution business of japanese joint venture to,neutral
3187,most of the growth in beer consumption took place in the far east latin america and africa,neutral
3188,most of the raw materials come from europe and the us and are paid in euros or us dollars while sales take place in rubles,neutral
3189,most recently he founded virent energy systems inc an person catalytic company where as president and he led the company through multiple defined the company s market strategy and secured the company s first customers,neutral
3190,accounted for percent of the south korean handset market as of the end of april held percent and lg electronics percent according to atlas research group,neutral
3191,inc of the united states came second with shipments of million units for a percent market share followed by south korea s electronics co with shipments of million units for an percent share,neutral
3192,mr is president of the base metal division of in finland and is on the executive committee of,neutral
3193,mr kr has been appointed managing director of contract manufacturing services pvt,neutral
3194,mr has been with since and acted as the business unit manager for s power controls business unit since january,neutral
3195,mr joins from siemens networks where he has held various senior sales management and business development positions since,neutral
3196,mr mcdonald started the evening with his own set featuring hits from his solo career and his brothers years and a selection of cover songs that met with mixed results,neutral
3197,corporation stock exchange announcement september at pm corporation and corporation a group subsidiary have agreed on an arrangement which gives option to purchase the natural gas from,neutral
3198,oil will offer services to the employees to be reduced,neutral
3199,news corp s web site will display submissions for the expanded broadband emmy awards as part of an effort to identify aspiring video artists,neutral
3200,offer financial investors a high return via investments in funds that in turn invest in all types of properties,neutral
3201,no changes regarding the oy ab s ownership of shares of has taken place,neutral
3202,no financial details of the deployment were disclosed,neutral
3203,no financial or pricing details were disclosed,neutral
3204,no planned closing date was provided,neutral
3205,no service pricing details were disclosed,neutral
3206,bank ab publ holds alma media shares representing of share capital and voting rights,neutral
3207,suomi s ownership in corporation has decreased below,neutral
3208,will coordinate the syndicated loan,neutral
3209,has used its option to buy another stake of s shares and votes,neutral
3210,operates processing facilities independently as well as in partnership with municipalities,neutral
3211,closed its plant in in early and all production lines from the site were moved to s plants in finland and texas usa,neutral
3212,has a global customer base and sales network production plants in finland and the us and contract manufacturers in japan and china,neutral
3213,on preliminary estimate the hotel will operate under the brand,neutral
3214,one of the largest projects of the magazine division of magazines international in became launch of the russian magazine,neutral
3215,operating profit of operations in finland in the period under review totaled mn remaining at the level,neutral
3216,group s capital adequacy ratio under the act on credit institutions stood at and tier ratio at,neutral
3217,our customers include companies in the energy and process industry sectors in particular,neutral
3218,our key geographical markets are europe russian federation and japan,neutral
3219,our tools are specifically designed with the needs of both the business users and experts in mind,neutral
3220,s delivery covers the engineering supply and construction of a circulating fluid bed calcination plant with a capacity of tons of alumina per day,neutral
3221,ova press has a stake in the joint venture while holds a stake,neutral
3222,owns a pct of share capital and the voting rights of shares following an exchange of shares which was carried out on may,neutral
3223,paper company calculated that if biscuit cartons are made using a lighter board the co saved over the course of months would be equal to that generated by driving km by car,neutral
3224,part of the reductions will be made through retirement arrangements,neutral
3225,payment for acquired shares will be made in cash and the price per share will be plus an administration fee,neutral
3226,pharmaceutical market in czech republic global research data services published recently a market analysis about the pharmaceutical markets in czech republic,neutral
3227,pharmaceutical market in italy global research data services published recently a market analysis about the pharmaceutical markets in italy,neutral
3228,pharmaceutical market in netherlands global research data services published recently a market analysis about the pharmaceutical markets in netherlands,neutral
3229,previously it projected the figure to be slightly lower than in,neutral
3230,previously the company expected its financial performance to remain at the same level as in,neutral
3231,profit after taxes totaled mn,neutral
3232,is available as a system solution with centralized storage and management of process content as well as a desktop version,neutral
3233,oy now owns shares in interactive which represents per cent of the share capital and voting rights,neutral
3234,mobile europe has approximately employees in,neutral
3235,started to manage s business in summer after heading tobacco company european operations,neutral
3236,supermarket is the key customer in magistral center,neutral
3237,is now controlled by the real estate development company ell which a member of the largest construction group in the baltic countries,neutral
3238,s executive vice president said that structures and will cover the entire design and documentation throughout a construction project,neutral
3239,group is an automotive supplies telecommunications and electronics industry provider for customers in europe north america and asia,neutral
3240,s shares closed at p at the time of going to press,neutral
3241,rubin says he expects capman to announce additional transactions in,neutral
3242,russia s video international group holds a controlling stake in russian media ventures,neutral
3243,group that has become a major shareholder in owns s main competitor if p c insurance,neutral
3244,holdings include of contract electronics manufacturer ems group,neutral
3245,since the registration of the shares subscribed in a directed share issue the new number of shares and voting rights is,neutral
3246,s business in north america has annual capacity of about million tons and employs about people,neutral
3247,will receive a pct equity interest in the combined company,neutral
3248,is due to release its and earnings on,neutral
3249,is the suez company that is dedicated to the underground storage of natural gas,neutral
3250,strand associates is expanding its madison corporate headquarters with space to add about employees to the engineering firm,positive
3251,acquired a pct stake in partners in and the remaining in and,neutral
3252,st petersburg s telecommunications university and the russian support fund for legislative initiatives signed a protocol of intent in may of this year to set up a in st petersburg on the base of the st petersburg telecommunications university,neutral
3253,has finnish operations in and and is also preparing to expand its operations to russia,neutral
3254,has set aside a plot of land measuring hectares to build the park said,neutral
3255,group s net sales for were approximately million euros and operating result million euros,neutral
3256,expects to start the deliveries at the end of,neutral
3257,thanks to its extensive industry and operations experience offers strategic and technological expertise to these markets industry media public sector retail and banking and financial services,neutral
3258,that address also happens to house italian meaning that come on kids we re going to the toy building,neutral
3259,the c expo is a signature show in which is supported by the municipal government every year featuring computer accessories software communication and network products,neutral
3260,the acquired business main asset is a mobile authentication and signing solution branded as which provides authentication to web email ms secure solutions and other applications and resources,neutral
3261,the acquisition is part of s central and eastern european growth strategy,neutral
3262,the acquisition is part of s strategy to strengthen its position in selected locations,positive
3263,the agreement includes application maintenance and support services,neutral
3264,the agreement includes the entire process of managing mercator s supply chain in all regions where the company is currently present,neutral
3265,the americas represents of s billing and latin america is one of the fastest growing regions for the company,neutral
3266,the annual value of the contracts is estimated at mn over the next three years,neutral
3267,the area will also include some central buildings and has started negotiations on their delivery,neutral
3268,the bank also expects additional costs related to the dash q jets which the group shelved in october,neutral
3269,the bank s leasing arm ended the year with a profit of million euros,neutral
3270,the board established a remuneration committee with following members sari chairman in addition the board decided to appoint a nomination committee at a later stage,neutral
3271,the bond with a maturity of five years is part of the bank s domestic bond program,neutral
3272,the bridge is part of the highway development project,neutral
3273,the building will house product development and test laboratories,neutral
3274,the business area s net sales were slightly over m in,neutral
3275,the business development initiatives in north america are headed by lynn,neutral
3276,the business is organised as of february in a way that production of design services is combined into one entity operations,neutral
3277,the business transfer will take effect from january and in connection with this employees will transfer from to as continuing employees,neutral
3278,the center will be built in the district of beside the road near the new direct rail link between and,neutral
3279,the changes in readership were not significant,neutral
3280,the closing of such transaction took place today,neutral
3281,the closing of the transaction is scheduled to take place on january,neutral
3282,the combined capital of these funds is expected to be,neutral
3283,the combined company had proforma net sales of euro and an operating profit of euro for,neutral
3284,the commission found evidence of several meetings to discuss the cartel including one in a brussels restaurant in november at which the companies discussed price increases,neutral
3285,the committee proposes the following remuneration a monthly remuneration of for the chairman for the deputy chairman and for the other board members,neutral
3286,the company which has bn in assets counts among its five largest shareholders finnish insurers and as well as the finnish state pension fund ver,neutral
3287,the company also equipped the sculptural complex i a worker and a collective farmer in moscow with snow melting system,neutral
3288,the company also said that the deployment of the danish g network continues and it expects to cover of the danish population in,neutral
3289,the company did not distribute a dividend in,neutral
3290,the company expects its net sales for the whole to be at previous year levels,neutral
3291,the company expects its net sales for the whole of to be mn mn,neutral
3292,the company had net sales of million in and today has approximately employees in finland estonia and poland,neutral
3293,the company had net sales of mn and a pretax profit of mn in,neutral
3294,the company has employees and annual sales of approximately,neutral
3295,the company has an annual turnover of m,neutral
3296,the company is involved in the the sale of financial products including insurance mortgages car and personal loans financial brokerage and equipment finance leasing,neutral
3297,the company operates through four principal divisions consumer packaging office papers speciality papers as well as market pulp and energy,neutral
3298,the company plans to increase the unit s specialist staff to several dozen depending on the market situation during,neutral
3299,the company reported net sales of euro and an operating margin of pct in,neutral
3300,the company s set of services include digital printing printing preparation aftertreatment services and send out services,neutral
3301,the company s transportation business is conducted through florida rock tank lines which is a southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities,neutral
3302,the company said that of the shares of the holding company will be sold to holdings limited a hong kong listed parent company of the group,neutral
3303,the company said that it has agreed to a unsecured credit line from lenders,neutral
3304,the company said that previously delivered a custom solution for lg electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators,neutral
3305,the company said that the operations will be sold to a newly established company cps where the present management of the plastics business is a,neutral
3306,the company will use the assets for strengthening its balance sheet and financial position,positive
3307,the composite body is coated with a hard coating layer produced by thermal spraying and the coating is ground,neutral
3308,the connectivity unit has more than customers and the number of annual transactions stands at nearly one million,neutral
3309,the contract includes an option to deliver an additional in the next phases of the project,neutral
3310,the contract is worth some million,neutral
3311,the contract value amounts to million,neutral
3312,the credit covers approximately of the ship s price,neutral
3313,the customer is cooperative retailer,neutral
3314,the customer is local company mutual pension insurance co and the principal tenant of the unit will be media company alma media corp hel,neutral
3315,the customer is then forwarded to the site and unknown to him logged in with the first number,neutral
3316,the deal includes all rental equipment and related merchandise the rental contract of the depot and two employees the company said,neutral
3317,the deal is in line with s strategy to operate as a partner of global customers and provide industrial technology design services,neutral
3318,the decision reflects the of the line which produces used in medical and wipes applications as well as for the automotive industry,neutral
3319,the decision will have to be made whether the group agrees to the import of estonian meat and meat products to finland the paper added,neutral
3320,the devices would be launched in the chinese market in late the company said,neutral
3321,the diameter protocol is developed according to the standards and,neutral
3322,the divested activities had net sales of million in and an operating profit of million,neutral
3323,the divested company is part of s business area government manufacturing retail,neutral
3324,the dividend will come on top of the on a shares and on k shares it has already paid on last year s accounts,neutral
3325,the division also includes joint sales marketing and controlling functions for these units,neutral
3326,the ea group posted sales of approximately million kroons for,neutral
3327,the is using its own funds to provide a million a loan while the b portion of million euros has been syndicated to two finnish commercial banks bank finland and bank,neutral
3328,the is using its own funds to provide a million a loan while the b portion of million euros has been syndicated to two finnish commercial banks bank finland million euros and bank million euros,neutral
3329,the is using its own funds to provide a a loan while the b portion of euros has been syndicated to two finnish commercial banks bank finland euros and bank euros,neutral
3330,the economic development and trade ministry and industry and energy ministry along with the regional administration and the russian lumberman and timber exporters union has been carrying out work to acquire investment for the construction of a pulp and paper mill in since,neutral
3331,the electricity requirement of networks will grow with the new mobile generation,neutral
3332,the energy sector accounted for approximately and the steel industry for about of the transportation volume,neutral
3333,the enterprise value of food as has been determined as approximately,neutral
3334,the equipment acquires with this deal includes mechanical engineering hardware an rf and antenna measurement laboratory facilities for the measurement of audio cameras and displays as well as devices and robot units for the testing of mobile devices,neutral
3335,the equipment will be made at s plant in in finland and delivery is scheduled for the first quarter of,neutral
3336,the estimated annual value of the frame agreement is about mn,neutral
3337,the estimated value of the deal is million,neutral
3338,the contract includes both design and construction works,neutral
3339,the executive said that countries such as brazil chile argentina and mexico will lead the adoption in the business ethernet services segment while brazil and mexico will be the early adopters of carrier ethernet for mobile backhaul,neutral
3340,the expanded company will continue to be called,neutral
3341,the expanded plant is scheduled to be operational by the middle of october,neutral
3342,the expansion is to be finalized in the autumn of,neutral
3343,the expansion will be delivered in the fourth quarter of,neutral
3344,the facility consists of a seven year bullet term loan of euro and a euro five year revolving credit facility,neutral
3345,the facility will have a lettable area of some sq m the plot for the plant located in the business park will be purchased from the city of,neutral
3346,the figure does not include food exports from finland,neutral
3347,the figure includes the change in the fair value of the property portfolio million,neutral
3348,the filter tips cover the volume range from l including new sizes for and l volume capacities,neutral
3349,the final outcome of the rights offering is to be reported around october,neutral
3350,the firm builds components for mobile phones and other communications products,neutral
3351,the government started the last month putting an percent stake in on the auction bloc,neutral
3352,the group posted net sales of euro and an operating profit of euro in,neutral
3353,the group s net sales in were m,neutral
3354,the group s turnover in was million and operating profit was million,neutral
3355,the liquid handling segment offers laboratory equipment and accessories including mechanical and electronic pipettes and disposable tips used in the research institutions universities and hospitals as well as in the pharmaceutical food and other industries under the brand,neutral
3356,the manufacture of will be undertaken at the existing export oriented unit at s factory at near,neutral
3357,the manufacturing will begin in in the beginning of the year and the delivery will take place in october,neutral
3358,the markets expect to sell as a whole or in parts,neutral
3359,the most significant capital expenditure items were in the global enterprise resource planning project product development and production machines,neutral
3360,the move will be carried out by transferring s property plant equipment as well as its holdings in subsidiaries and associate companies in the country to finland,neutral
3361,the net sales of healthcare trade business in were million million and operating profit million million,neutral
3362,the net sales of the power plants business were million in,neutral
3363,the new shares entitle their holders to dividends for fiscal,neutral
3364,the newly created position has been established to strengthen sports management in strategic planning and execution,positive
3365,the nonrecurring costs caused to s premedia business area by the restructuring will amount to euro and will be included in the company s financial results for the second quarter of,neutral
3366,the ongoing project where structures is being used is the exhibition centre being developed by engineers pvt infrastructures projects,neutral
3367,the operations to be sold include manufacturing units in finland france poland and turkey as well as sales units in germany and lithuania,neutral
3368,the options might include a partial or total divestment of their in,neutral
3369,the scissors from are part of the permanent design collection of the museum of modern art in new york as well as the philadelphia museum of art,neutral
3370,the order also covers design services hardware software licences as well as maintenance services over six years,neutral
3371,the order also includes extensive maintenance work of a shoe press delivered by in,neutral
3372,the order consists of application management support and planning for and applications,neutral
3373,the order includes ship cranes that will be delivered for container feeders to be built at shipyard in china,neutral
3374,the order values at mn and it consists of design services and hardware and software licences,neutral
3375,the orders also include a few drives for the control of seismic compressors,neutral
3376,the orders are for monospace elevators which would be installed during,neutral
3377,the plant employs approximately people,neutral
3378,the percentages of shares and voting rights have been calculated in proportion to the total number of shares registered with the trade register and the total number of voting rights related to them,neutral
3379,the subscription price of the shares subscribed with the option rights was,neutral
3380,the plant is scheduled for completion in late february with hand over of some areas in january two other suppliers of group and have announced their plans to establish plants within the complex together they will invest rs crore,neutral
3381,the polish business employs about people and it had net sales of about mn in,neutral
3382,the portfolio comprises of m of leasable space with a vacancy rate of roughly let to around tenants of which two of the largest are the swedish government and,neutral
3383,the production capacity can be tripled without any major additional investments the company said,positive
3384,the program which was started in the summer of was originally estimated to last approximately two years,neutral
3385,the proposal of the shareholders to elect mr to the board is based on his long and unrivalled experience and knowledge of all matters related to,neutral
3386,the remainder of its revenues will come from technology agreements with other firms interdigital said,neutral
3387,the remaining amount will be funded through debt the danish bank said,neutral
3388,the will be carried out by transferring corporation s property plant and equipment in finland as well as its holdings in subsidiaries and associates to finland oy a holding company wholly owned by corporation,neutral
3389,the report contains category level company and brand share as well as distribution share information for and,neutral
3390,the result before taxes was a loss of million euros,neutral
3391,the results will enable the preparation of a conceptual plant design and capital estimates,neutral
3392,the russian gas giant invested another million litas in the company in late and now owns percent of its stock capital which amounts to million litas,neutral
3393,the second company acquired is sweden s ab whose business is mainly field services and spare parts manufacturing with employees and sales a year,neutral
3394,the segments through which the company operates are frozen food business seafoods vegetable oil business grain trading and other business operations,neutral
3395,the selling consortium includes funds managed by bank s venture capital unit bio fund management and finnish industry investment a investment group,neutral
3396,the solution is demonstrated on a tablet developed by mobile as a system which enables the use of several applications simultaneously for example the viewing of messages and calendar side by side,neutral
3397,the solution will be installed in the usa to support the north american operations of the customer,neutral
3398,the department store will have a total floor space of over square metres and s investment in the project will have a price tag of about million,neutral
3399,the studies are expected to start in,neutral
3400,the swedish buyout firm has sold its remaining percent stake almost eighteen months after taking the company public in finland,neutral
3401,the swedish maritime administration has closed the channel which viking line normally charters en route to stockholm,neutral
3402,the tanks will be delivered to a company which is currently building a chemical tank farm in antwerp northern belgium,neutral
3403,the structures product box if needed is now made from recycled material,neutral
3404,the terms of the transactions remained undisclosed,neutral
3405,the total capacity of the factory will be approximately engines a year,neutral
3406,the total emissions reduction from to will be thus,neutral
3407,the total floor area of the plant expansion is square metres,neutral
3408,the total reduction will be persons the company said,negative
3409,the total investment in and is expected to amount to about,neutral
3410,the total investment in the company will be of which s share will be,neutral
3411,the total investment of the project will be approximately m,neutral
3412,the total value of the agreement is m the company said,neutral
3413,the total value of the contract is some million,neutral
3414,the total value of the deal is mn,neutral
3415,the total value of the project is about including the plots that will be transferred to atria,neutral
3416,the total value of the project is estimated to be over euro of which the services will be over euro and licences more than euro,neutral
3417,the total value of these two contracts is over million,neutral
3418,the transaction is planned to be financed with a loan granted by standard chartered bank hong kong,neutral
3419,the transaction value is cad million approximately million,neutral
3420,the unit s clients are mainly in the field of specialist convenience goods as well as in the textile shoe and furniture businesses,neutral
3421,the value of the contract is about mn,neutral
3422,the value of the contract is about m headquartered in finland provides consulting and engineering services to the energy forestry and infrastructure environment sectors,neutral
3423,the value of the contract is mn,neutral
3424,the value of the contract is in total,neutral
3425,the value of the contracts is about mn,neutral
3426,the value of the deal has not been disclosed,neutral
3427,the value of the deal is estimated at between and,neutral
3428,the value of the deal was not disclosed,neutral
3429,the value of the agreement is over mn a year,neutral
3430,the value of the contract is estimated at,neutral
3431,the value of this kind of order amounts usually between euro and million,neutral
3432,the application handles invitations to quote quote comparisons agreements purchases invoice inspections inventory management and deliveries,neutral
3433,the venture which will be owned by and by will operate an inorganic coagulant manufacturing facility to be built in in the state of andhra and to kick off operations in the second half of,neutral
3434,the workforce will be reduced also in the amsterdam office in the netherlands,negative
3435,the works will include the laying of natural stone pavements and the installation of underground heating and surface water drainage systems,neutral
3436,there have not been previous share subscriptions with stock options,neutral
3437,these new units will be built at s state of the art manufacturing facility in san antonio texas usa which started operations in,neutral
3438,these share transactions are part of the company s strategy of relinquishing assets that are not part of its core business,neutral
3439,these six agreements are the company s first customer acquisitions in india since taking over electronics contract manufacturing facility in jun,neutral
3440,this could be any of us at any time she said,neutral
3441,this order when delivered will bring the total output of electricity in italy generated by equipment to more than mw,neutral
3442,this wood lacquered clock comes with a stripy cover,neutral
3443,acquired a majority stake in paints in the autumn of,neutral
3444,to see a slide show of all the newest product releases from,neutral
3445,total value of the contract is about mn,neutral
3446,trading under the name a former brand the company has been s partner in supplying systems particularly for the commercial and industrial building sector in the and internationally,neutral
3447,manufactures soapstone and ceramic fireplaces as well as natural stone products and utility ceramics,neutral
3448,s mw plant generated with an operating ratio across both reactors of which the company described as high by international standards,neutral
3449,is of the opinion that the airline has been repeating this for some time already however,neutral
3450,under finnish law parliament grants licences to build nuclear power plants,neutral
3451,under the agreement will transfer employees within engineering and documentation related to delivery projects and product maintenance in finland to as of january,neutral
3452,under the agreement s forthcoming range of twig integrated gps navigation and mobile phone devices will use the jointly developed tracking and location technology in both consumer and commercial applications,neutral
3453,under the terms of the agreement will acquire s and duet brands and manufacturing plants in finland and poland,neutral
3454,under the transaction agreement will purchase of s shares from and from,neutral
3455,underground parking facilities will also be built on the basement floor,neutral
3456,unit prices for straddle carriers vary between and the company added,neutral
3457,unlisted british makes b and d proteins and other supplements that cover diabetes hepatitis asthma and other cardiovascular ailments,neutral
